latitude,longitude,event_date,elevation,slope
38.412867,70.54286,06-04-2007 00:00,4029,31.5
31.481938,69.610241,10-11-2016 00:00,1564,6.43
31.599787,97.460119,26-09-2012 00:00,4531,29.01
14.243666,74.795449,04-10-2015 00:00,543,12.08
34.980431,74.734747,23-03-2008 00:00,4809,13.71
38.549587,74.677476,03-04-2015 00:00,4795,27.26
29.410727,86.327687,29-06-2010 00:00,5122,33.15
37.56247,68.724455,09-06-2013 00:00,508,18
32.157235,60.024457,09-07-2015 00:00,1849,8.93
29.358445,85.393136,09-09-2011 00:00,4848,13.56
22.50782,92.603378,24-02-2014 00:00,173,14.15
21.491373,77.199315,19-08-2014 00:00,473,7.42
36.698166,72.574689,02-04-2009 00:00,4168,44.63
21.930536,84.80165,25-05-2012 00:00,226,11.92
21.536454,92.533971,30-09-2007 00:00,297,18.51
35.999216,84.816016,10-04-2009 00:00,5122,6.97
29.804295,94.620744,01-10-2008 00:00,4572,29.11
30.11834,79.270633,10-10-2012 00:00,1870,24.94
27.13786,87.80434,30-06-2008 00:00,876,8.23
18.452025,94.977509,17-06-2014 00:00,194,12.55
17.777419,82.084581,28-08-2007 00:00,736,17.32
22.121326,75.048015,03-07-2010 00:00,156,5.25
29.227132,92.130023,06-12-2008 00:00,5066,26.99
36.640003,86.40625,26-12-2014 00:00,4967,8.64
36.21803,60.545619,15-03-2007 00:00,829,6.17
29.001624,92.083645,01-06-2011 00:00,4719,10.8
27.781894,90.369943,26-03-2007 00:00,4495,20.5
38.441075,71.734007,12-06-2012 00:00,4365,44.45
36.400746,77.136812,30-08-2015 00:00,4387,51.64
21.099233,74.114264,05-05-2016 00:00,555,6.92
31.853471,69.233799,07-08-2010 00:00,1275,13.3
31.747328,84.704147,05-07-2013 00:00,5252,26.98
33.794589,89.293678,20-06-2011 00:00,5261,9
36.510209,82.695748,21-06-2015 00:00,3902,11.22
37.938404,97.992139,04-08-2014 00:00,4559,24.9
37.246914,77.677274,19-06-2012 00:00,2530,19.83
29.522818,88.566406,27-11-2008 00:00,4179,14.42
37.66731,72.068426,03-11-2012 00:00,4500,19.51
35.818282,79.487639,29-04-2009 00:00,5103,12.36
31.483265,76.681247,30-12-2011 00:00,676,5.19
35.290004,92.220103,24-07-2007 00:00,4970,9.66
33.485878,69.618701,05-03-2017 00:00,2930,26.46
26.119004,95.920304,18-04-2007 00:00,383,25.75
29.252815,86.138431,17-06-2007 00:00,4978,15.43
36.81299,71.125504,26-07-2015 00:00,4102,21.89
20.062671,96.27257,15-02-2017 00:00,240,5.11
23.727458,79.529418,07-01-2008 00:00,377,5.54
20.725876,93.922462,15-12-2014 00:00,1135,24.57
28.827486,97.190187,25-08-2009 00:00,4207,42.71
19.198151,74.602923,30-10-2009 00:00,631,5.08
32.827495,90.510189,12-02-2007 00:00,5077,10.6
38.352151,68.765249,17-07-2015 00:00,1459,15.29
6.892182,81.323304,27-03-2011 00:00,235,10.28
32.176579,97.895761,12-05-2017 00:00,4837,21.47
33.54085,77.641956,20-08-2013 00:00,5829,32.76
22.178945,92.740413,01-04-2012 00:00,224,25.51
23.780114,96.804868,04-12-2010 00:00,581,31.93
32.475906,95.003848,17-01-2013 00:00,5308,29.15
36.078605,63.631291,17-03-2012 00:00,742,16.55
36.454227,73.571593,21-04-2013 00:00,4117,32
33.45475,66.632117,14-02-2014 00:00,2126,22.05
37.834841,85.063072,09-12-2016 00:00,1397,7.02
36.088822,83.118569,31-08-2015 00:00,5129,10.15
33.387086,91.718307,30-08-2009 00:00,5071,18.92
21.42889,93.521295,03-08-2011 00:00,1147,18.17
32.17481,96.907548,02-01-2015 00:00,3921,18.63
22.978865,96.685702,27-11-2015 00:00,1119,29.14
18.361691,96.362211,03-02-2009 00:00,289,9.23
20.050756,97.777483,07-11-2009 00:00,862,12.22
34.006918,62.779506,30-01-2015 00:00,2300,14.35
29.022317,95.666994,10-03-2012 00:00,2393,31.13
35.951624,93.145424,10-10-2007 00:00,5023,24.93
33.041401,75.538856,06-06-2012 00:00,3194,54.14
35.812644,68.850956,23-05-2017 00:00,1123,26.52
24.898986,83.55821,04-08-2009 00:00,244,21.86
33.716381,64.67444,07-06-2007 00:00,2786,13.42
26.202678,77.040188,24-03-2016 00:00,260,6.54
18.930231,77.006744,08-09-2015 00:00,430,7.84
30.45343,88.901948,18-08-2013 00:00,5237,19.27
26.150601,92.823712,10-07-2015 00:00,433,16.67
34.213636,96.408454,26-04-2009 00:00,4555,18.19
30.814162,60.550166,02-12-2010 00:00,1755,13.11
20.421027,93.934458,02-08-2008 00:00,573,34.65
36.014812,97.656333,27-01-2007 00:00,3084,5.11
27.181274,95.894779,14-04-2010 00:00,459,17.11
33.249672,70.161147,20-08-2007 00:00,1295,23.69
28.255487,82.9167,11-06-2013 00:00,1682,14.46
11.353165,76.855928,08-03-2007 00:00,1334,5.08
33.308867,70.254055,12-09-2014 00:00,1155,16.21
19.947373,97.170532,17-06-2014 00:00,1277,26.12
28.917902,95.104672,08-11-2007 00:00,2459,31.13
33.075571,76.16174,19-08-2017 00:00,3212,36.28
22.358672,75.71767,01-08-2011 00:00,509,17.6
38.649169,75.261977,28-07-2013 00:00,4311,29.9
34.530623,94.767238,26-07-2013 00:00,4792,34.01
24.688258,96.547799,14-05-2008 00:00,167,12.32
18.36425,81.298307,20-09-2016 00:00,274,5.21
28.522684,66.486936,18-09-2012 00:00,2381,14.51
29.179344,72.727521,17-04-2014 00:00,148,7.97
21.650742,83.04962,25-09-2012 00:00,232,8.36
35.535772,97.124535,22-05-2012 00:00,4203,7.73
27.632052,88.546362,25-04-2010 00:00,3857,11.35
21.198149,93.224745,22-10-2011 00:00,251,23.58
35.569171,65.801229,25-10-2012 00:00,2242,30.53
33.155423,71.086601,23-02-2007 00:00,568,5.12
31.518756,97.994029,04-03-2016 00:00,4617,30.75
31.716332,81.23622,21-05-2015 00:00,5204,13.39
33.958379,76.493131,24-01-2011 00:00,4758,22.23
34.718929,78.272349,27-03-2015 00:00,5522,42.97
34.616945,64.959583,29-03-2012 00:00,2476,14.71
28.551473,87.274395,24-06-2015 00:00,4734,21.96
35.075544,68.991806,21-07-2017 00:00,2306,20.28
27.066518,95.872945,13-12-2016 00:00,786,30.49
31.391537,92.785671,30-10-2010 00:00,4708,10.23
19.181763,95.895025,19-08-2007 00:00,396,13.9
31.032106,80.973375,05-08-2012 00:00,4639,6.76
36.303799,75.963643,29-11-2013 00:00,5951,26.99
34.762227,88.97153,05-05-2010 00:00,4922,10.17
26.189305,69.54416,29-05-2015 00:00,40,7.52
23.493512,83.62971,28-07-2016 00:00,1114,6.46
21.922934,73.847656,30-01-2009 00:00,241,5.12
25.714501,67.857534,06-09-2016 00:00,209,5.17
34.2075,71.258658,09-11-2007 00:00,495,18.85
27.565017,86.936227,08-03-2008 00:00,3333,38.42
33.139348,90.940379,18-02-2014 00:00,5327,6.86
21.64118,92.173929,13-08-2010 00:00,58,9.17
26.152474,93.155016,31-01-2008 00:00,132,6.77
29.821474,87.496273,19-10-2012 00:00,5654,25.78
29.030875,94.503573,28-10-2016 00:00,2025,30.92
35.95012,85.081857,23-06-2014 00:00,5048,8.96
37.620064,85.522161,02-07-2009 00:00,1892,5.93
22.774865,93.039134,06-10-2011 00:00,1170,19.9
14.206366,77.122539,15-02-2013 00:00,881,36.13
28.865573,66.003037,11-09-2013 00:00,1956,11.82
35.413489,66.819673,31-01-2010 00:00,3115,27.76
32.704532,97.360797,08-01-2010 00:00,4413,32.8
35.487743,92.334593,05-08-2011 00:00,4744,5.85
37.172796,87.193146,31-05-2007 00:00,4325,11.43
34.546739,90.116332,02-05-2012 00:00,5059,13.54
29.188717,83.77426,23-01-2011 00:00,5490,37.8
28.542406,86.819603,12-06-2014 00:00,4970,21.08
16.722204,80.146782,24-11-2012 00:00,35,6.06
34.029954,89.28085,23-04-2011 00:00,5434,7.56
31.770172,87.658279,13-07-2009 00:00,4745,19.35
31.320975,67.628155,24-07-2009 00:00,2318,12.62
13.683054,78.728758,28-10-2010 00:00,538,5.36
38.444881,72.69551,18-05-2010 00:00,3124,6.22
36.642795,79.988083,11-06-2009 00:00,2771,29.74
19.889509,73.690294,23-01-2015 00:00,706,18.25
27.684043,71.454452,04-01-2008 00:00,128,12.72
33.258362,94.087948,15-04-2016 00:00,4785,5.45
31.617328,91.737836,13-09-2014 00:00,4564,15.41
33.458434,66.826965,16-04-2014 00:00,2773,33.5
35.501742,74.147622,25-02-2011 00:00,2002,41.5
35.411533,78.355641,06-12-2014 00:00,5265,7.03
33.549708,80.55949,06-05-2015 00:00,4985,27.08
36.908012,90.642969,24-07-2017 00:00,4465,15.56
32.192956,81.182302,14-01-2012 00:00,5410,15.2
10.868384,78.917197,09-03-2014 00:00,51,5.35
22.478029,79.260201,02-05-2008 00:00,821,6.11
36.107024,92.694999,15-07-2015 00:00,4937,16.62
28.844193,89.574339,11-03-2017 00:00,4327,12.65
19.434032,83.483921,21-12-2010 00:00,602,12.62
36.433811,79.973975,09-02-2009 00:00,2365,7.66
32.0738,81.082078,05-02-2010 00:00,5021,24.39
31.675735,81.456105,10-05-2012 00:00,5550,18.93
37.555289,76.616004,24-08-2014 00:00,2929,30.51
22.420213,73.908375,05-02-2013 00:00,205,5.78
25.423643,67.090632,16-12-2010 00:00,190,12.47
31.258548,97.116371,17-05-2009 00:00,4453,21.47
33.911533,71.057522,08-11-2007 00:00,1039,15.76
37.411421,90.289379,20-01-2007 00:00,4269,25.9
31.216901,93.649738,09-06-2016 00:00,5202,38.89
24.732721,72.79635,19-11-2008 00:00,422,21.44
37.629019,72.409985,02-07-2008 00:00,4564,36.9
33.587831,65.203933,06-06-2011 00:00,2543,24.31
36.647876,71.107607,31-05-2011 00:00,3605,33.24
32.757487,75.932018,30-07-2008 00:00,2524,13.82
31.597715,92.214697,27-04-2013 00:00,4653,5.15
33.089298,79.913193,23-06-2012 00:00,5669,20.56
35.870602,91.826989,09-01-2015 00:00,5079,26.97
34.462098,79.045795,26-03-2009 00:00,5291,11.82
26.31469,93.493202,16-12-2015 00:00,575,19.78
36.665278,78.138924,24-10-2015 00:00,5234,35.72
37.056271,71.62996,21-09-2010 00:00,4313,20.97
32.327142,66.708794,04-07-2016 00:00,1818,29.09
25.99561,96.242031,06-03-2015 00:00,937,9.71
33.782575,70.319309,02-07-2010 00:00,1817,15.73
35.331898,79.024872,25-10-2007 00:00,5443,19.36
22.789946,79.25095,02-04-2013 00:00,492,9.45
37.856043,66.584009,31-12-2007 00:00,2806,12.17
37.387373,71.796753,28-08-2016 00:00,4797,13.94
37.18478,71.916072,03-02-2009 00:00,3147,36.85
34.688439,70.544078,04-02-2015 00:00,1896,34.49
23.110874,97.060087,19-11-2015 00:00,1062,22.67
37.875759,72.939208,03-09-2014 00:00,4650,30.43
30.179339,87.596338,01-01-2014 00:00,4720,26.96
33.196956,63.96854,04-03-2011 00:00,2105,30.57
31.516338,79.075105,12-09-2013 00:00,4573,12.23
26.258206,66.005748,30-12-2011 00:00,639,26.15
35.141284,81.006573,04-10-2016 00:00,5634,29.89
38.762068,70.905348,24-05-2011 00:00,3183,19.71
36.033121,68.214157,03-05-2009 00:00,1725,10.23
34.833245,86.997456,23-11-2015 00:00,5036,6.4
28.406228,91.39123,11-11-2012 00:00,4795,23.94
26.159339,64.321933,16-07-2015 00:00,686,12.99
33.40874,95.986083,01-08-2007 00:00,4816,12.39
35.502583,89.921061,14-02-2007 00:00,5075,7.23
34.49577,95.149209,11-01-2013 00:00,4256,22.12
25.904112,60.796091,21-01-2011 00:00,184,5.61
23.80579,81.320302,28-12-2014 00:00,400,5.45
35.797613,79.001545,19-04-2010 00:00,5378,31.17
34.956117,74.450361,08-01-2012 00:00,3895,28.92
34.257388,85.695413,12-01-2007 00:00,5411,21.63
29.30088,95.695335,19-04-2008 00:00,3664,26.7
30.063808,70.233601,28-02-2008 00:00,597,17.9
9.839427,76.955866,19-08-2010 00:00,722,7.94
36.527702,71.962139,27-01-2014 00:00,5212,34.47
20.94414,97.792279,22-09-2007 00:00,992,8.07
38.219193,67.663891,18-05-2013 00:00,794,5.78
33.424452,97.038006,13-05-2009 00:00,4074,8.49
32.296413,93.287483,01-12-2014 00:00,5299,12.33
35.979445,60.135786,26-03-2015 00:00,945,6.87
15.918427,79.216456,29-06-2007 00:00,217,11.06
33.222086,67.279077,10-05-2011 00:00,3147,26.94
30.685183,78.220664,12-12-2016 00:00,1555,10.09
36.408333,72.133255,14-08-2010 00:00,4881,33.94
21.738697,85.493221,28-01-2013 00:00,631,10.43
33.478828,76.222452,29-10-2012 00:00,4667,29.33
4.516793,96.608646,27-12-2010 00:00,1319,31.29
25.347557,94.701072,25-11-2016 00:00,1260,26.81
30.251194,75.383819,12-10-2012 00:00,219,5.83
29.696705,93.840881,26-11-2008 00:00,3995,28.65
25.741914,77.257071,07-09-2013 00:00,311,6.25
35.609203,82.372189,18-01-2008 00:00,5827,5.11
22.306381,92.803995,20-01-2014 00:00,318,26.61
34.627325,74.542376,08-07-2009 00:00,3821,23.72
11.625623,77.467598,09-11-2014 00:00,961,31.93
30.588006,70.249505,16-12-2012 00:00,606,8.52
31.970362,96.130864,04-12-2016 00:00,4468,21.63
35.591459,70.761535,13-01-2011 00:00,4882,14.45
33.785715,93.883645,01-06-2014 00:00,4640,13.47
30.484498,95.019163,09-05-2007 00:00,4692,53.59
37.523443,96.590454,15-05-2007 00:00,3513,18.07
33.262079,79.419015,01-03-2010 00:00,5845,23.25
33.292682,77.231524,22-10-2008 00:00,5108,29.12
28.600623,95.863934,04-07-2016 00:00,1013,42.93
29.575465,84.913744,10-05-2011 00:00,4624,6.91
36.330728,95.554969,13-03-2017 00:00,2925,15.24
36.362562,72.394292,17-06-2010 00:00,3103,43.33
36.859458,76.789804,16-06-2015 00:00,3307,32.03
18.837876,83.019212,24-08-2012 00:00,1113,33.13
25.472541,62.952708,24-12-2008 00:00,26,8.7
27.510889,86.530624,31-05-2009 00:00,3175,31.33
14.34623,77.109422,12-04-2011 00:00,632,8.59
32.990298,88.133205,28-01-2012 00:00,5388,21.75
22.407829,94.308096,06-09-2011 00:00,514,14.07
29.021214,84.475969,24-01-2013 00:00,5373,20.49
30.647648,84.831441,27-12-2008 00:00,5086,15.38
34.040032,66.033794,01-08-2011 00:00,2897,18.6
38.92306,90.884369,10-10-2010 00:00,3799,15.49
34.1676,75.41267,07-05-2009 00:00,3919,16.36
30.187482,87.70396,12-06-2015 00:00,5303,13.94
23.496137,97.151369,15-07-2013 00:00,466,5.57
21.305769,80.843606,10-03-2008 00:00,471,23.08
29.92787,87.6111,15-01-2007 00:00,4440,41.44
37.772404,66.491104,02-12-2007 00:00,1899,7.46
32.487732,84.807246,18-12-2014 00:00,5055,8.62
32.182355,77.288857,22-04-2014 00:00,4184,49.79
26.863617,87.736741,26-01-2013 00:00,1135,29.54
20.789603,96.597054,20-09-2010 00:00,1320,9.41
27.1248,67.297052,15-11-2011 00:00,185,7.08
25.953694,76.546009,17-08-2013 00:00,292,15.69
37.757052,70.232313,10-11-2015 00:00,1931,21.6
21.738723,74.964119,26-06-2008 00:00,439,6.44
31.747252,94.419862,10-10-2014 00:00,4955,39.94
31.141049,95.085842,15-05-2011 00:00,4032,36.97
34.042447,89.505525,22-11-2013 00:00,5378,6.71
32.28719,95.530826,16-07-2017 00:00,4029,12.38
32.969606,74.307341,03-02-2007 00:00,460,20.24
20.412568,93.843796,22-12-2009 00:00,508,28.37
35.961187,73.383739,18-03-2017 00:00,4657,38.93
35.604988,72.170464,26-01-2008 00:00,3103,23.06
25.623551,91.50546,11-10-2008 00:00,1352,12.55
34.855601,62.780538,03-10-2011 00:00,1404,6.12
23.315342,83.293466,22-05-2010 00:00,551,6.4
34.293984,65.794418,27-09-2013 00:00,2968,30.5
27.056643,87.163097,13-05-2010 00:00,473,27.11
29.986188,67.476957,05-04-2016 00:00,1115,20.33
28.508185,92.775001,19-07-2009 00:00,4648,19.58
3.96752,96.782641,27-02-2016 00:00,627,30.91
32.499782,82.070168,21-04-2016 00:00,5699,11.22
30.818211,82.690096,23-06-2017 00:00,5785,8.74
34.10306,86.709767,23-06-2015 00:00,5185,7.13
38.305888,70.497764,04-08-2016 00:00,2169,56.64
19.647492,72.939763,10-08-2014 00:00,313,29.01
28.854605,81.332538,27-07-2017 00:00,691,20.83
32.198913,91.415203,10-05-2010 00:00,4810,11.51
33.541002,63.385932,18-01-2010 00:00,2670,19.99
16.976058,74.741421,31-03-2015 00:00,740,7.12
37.866689,70.962053,02-04-2007 00:00,4467,20.17
34.154403,65.572674,25-08-2014 00:00,2833,6.42
33.205015,70.019223,14-06-2016 00:00,1649,22.19
33.725939,66.747458,26-03-2011 00:00,2205,13.4
35.24418,78.043826,17-07-2009 00:00,5341,9.41
2.963748,97.591877,14-02-2016 00:00,140,20.28
30.585038,88.894353,07-09-2011 00:00,5008,13.73
28.619373,64.086126,17-10-2010 00:00,902,12.36
33.044761,68.92238,07-07-2010 00:00,2359,9.95
38.968008,91.110859,30-08-2008 00:00,3879,27.38
23.355615,73.799239,04-04-2011 00:00,148,5.74
26.34557,94.199998,16-02-2017 00:00,231,27.44
32.160627,91.378589,22-08-2011 00:00,4696,7.63
32.944308,80.19333,23-07-2011 00:00,5527,26.2
30.382728,96.764328,31-10-2016 00:00,4653,26.89
19.609168,94.10717,14-11-2011 00:00,371,12.32
34.098959,61.157765,24-11-2016 00:00,921,23.03
27.791674,91.01206,16-06-2014 00:00,3271,44.98
25.756053,61.675597,26-08-2013 00:00,155,14.54
19.496111,83.428025,09-06-2015 00:00,757,18.62
29.267379,88.547439,06-02-2008 00:00,4349,33.92
22.480812,92.358468,09-04-2012 00:00,43,10.82
28.104332,82.938992,24-04-2016 00:00,1333,33.66
30.973945,78.723935,05-03-2014 00:00,3828,13.27
22.403087,92.863834,05-11-2010 00:00,639,15.78
19.443896,97.250751,06-07-2007 00:00,1150,23.39
37.728006,69.172496,09-07-2010 00:00,713,15.65
21.139218,93.923944,24-03-2010 00:00,2557,16.81
30.065764,65.90784,18-12-2014 00:00,983,12.36
31.92918,88.463635,05-07-2012 00:00,4851,7.07
36.779827,76.563482,30-01-2012 00:00,4228,10.32
22.352888,96.853106,17-06-2009 00:00,755,9.41
32.951733,82.182903,11-08-2012 00:00,4834,12.58
34.052095,75.710784,26-10-2015 00:00,4571,37.65
31.024177,82.437767,19-01-2016 00:00,5866,11.64
18.091544,96.08981,13-12-2013 00:00,251,7.33
30.688185,89.469038,12-12-2010 00:00,5238,23.07
29.341603,94.976615,18-07-2015 00:00,3835,28.41
21.340049,73.59853,13-08-2009 00:00,231,31.83
19.487556,96.462239,03-05-2011 00:00,484,28.05
32.907272,97.299177,26-07-2014 00:00,3886,24.22
17.221343,94.779006,08-06-2010 00:00,133,11.51
24.28372,77.272788,04-03-2011 00:00,515,6.97
9.393089,77.050933,05-04-2010 00:00,431,18.68
30.710145,82.982406,23-04-2012 00:00,5529,14.53
13.246597,74.972538,28-09-2014 00:00,94,13.05
24.817538,95.840115,18-04-2017 00:00,331,10.29
37.716398,87.581665,23-11-2015 00:00,4559,36.16
32.757828,63.360558,27-12-2013 00:00,1235,6.98
35.053366,66.283778,28-08-2008 00:00,3131,28.35
22.409088,93.571537,12-01-2009 00:00,1849,17.69
27.903215,84.110558,16-01-2007 00:00,611,23.64
24.055419,73.625247,08-07-2016 00:00,418,7.63
21.960512,78.645051,26-02-2013 00:00,610,10.13
31.789707,93.171186,12-07-2011 00:00,4631,10.16
36.098611,83.367644,09-02-2016 00:00,5214,7.64
31.742729,79.967214,14-09-2013 00:00,5369,22.44
33.653368,77.521803,07-07-2008 00:00,5282,28.38
23.960756,84.577915,07-10-2007 00:00,389,7.55
32.400665,76.018973,23-03-2014 00:00,1077,14.31
33.615656,69.341779,15-07-2009 00:00,2467,5.49
14.016731,78.830222,17-08-2007 00:00,386,30.91
26.969528,87.188506,26-08-2014 00:00,667,22.61
20.686802,73.268754,19-10-2015 00:00,99,7.79
28.776149,97.225199,22-03-2017 00:00,4711,46.76
27.933223,90.898788,02-01-2014 00:00,4325,44.68
27.094985,86.619428,10-06-2017 00:00,1486,31.14
26.685211,64.265252,11-10-2014 00:00,1208,7.31
27.685365,84.67238,08-02-2008 00:00,998,27.65
30.145702,96.036479,24-03-2011 00:00,3791,32.27
32.503058,83.605227,12-06-2015 00:00,4706,10.59
29.281398,86.126606,27-08-2008 00:00,5132,27.09
28.470716,87.976886,08-03-2010 00:00,4925,9.23
32.698856,76.523192,17-10-2015 00:00,4671,24.77
30.261656,88.097396,12-03-2009 00:00,5042,13.34
35.984445,72.115846,19-03-2011 00:00,3389,33.46
31.128253,88.629441,23-01-2012 00:00,4808,8.61
19.127619,79.91072,27-02-2009 00:00,225,5.05
35.102794,81.188132,14-07-2013 00:00,5177,5.36
29.196013,88.095686,26-02-2007 00:00,4814,19.17
14.993249,74.448942,13-09-2016 00:00,425,7.07
34.7769,63.053785,14-07-2010 00:00,1735,5.73
30.801715,97.651223,02-05-2007 00:00,3702,26.13
36.143798,66.162675,11-07-2017 00:00,840,31.03
34.716472,81.529984,03-03-2013 00:00,5284,11.65
38.816685,97.590463,22-05-2007 00:00,3559,23.4
23.110734,84.353251,05-09-2016 00:00,818,11.13
36.441163,60.591178,28-10-2008 00:00,677,6.83
36.221995,67.834614,28-04-2011 00:00,1415,5.67
23.182029,94.78657,20-01-2016 00:00,403,6.9
32.57303,96.730849,13-02-2008 00:00,4091,15.18
36.630623,75.211188,24-03-2007 00:00,4739,29.46
28.875929,92.031098,09-01-2007 00:00,5617,22.94
32.183797,76.921248,03-02-2009 00:00,3998,46.04
19.507143,94.724039,14-06-2010 00:00,157,6.16
36.441263,74.779136,26-02-2008 00:00,4179,39.27
26.480538,77.228445,06-01-2007 00:00,257,5.04
31.070976,64.278385,17-07-2007 00:00,722,7.97
31.207397,97.847958,21-05-2015 00:00,4763,31.02
19.4211,97.070633,21-03-2011 00:00,1196,8.43
34.93703,87.690464,28-11-2012 00:00,4946,9.15
37.4258,81.770803,10-08-2009 00:00,1387,5.5
32.278827,94.720112,20-09-2010 00:00,4857,10.26
17.451338,73.679295,29-08-2012 00:00,425,30.31
30.920923,93.439915,18-06-2015 00:00,4706,27.07
38.180084,70.481884,08-07-2007 00:00,2358,27.44
32.323239,95.832169,31-05-2012 00:00,4546,20.12
35.213023,71.794276,01-08-2007 00:00,2395,8.75
38.325226,67.467866,09-08-2007 00:00,1412,35.41
37.457639,74.409332,21-09-2010 00:00,4674,26.18
28.987058,82.248376,23-07-2017 00:00,2676,49.18
25.528823,96.002655,16-07-2016 00:00,185,6.17
25.636058,94.341204,03-03-2012 00:00,2187,29.66
34.338904,85.841483,04-07-2007 00:00,6261,7.67
35.557356,76.293501,06-02-2015 00:00,4390,17.51
30.712604,82.799477,04-08-2012 00:00,5919,19.11
27.899879,95.160228,16-05-2007 00:00,299,19.03
35.292125,64.174297,14-10-2007 00:00,1903,21.85
34.191147,71.164374,09-11-2013 00:00,922,26.65
33.651091,64.378468,19-07-2015 00:00,2972,20.45
10.171996,77.2169,05-12-2014 00:00,2136,19.13
34.437146,70.252688,18-04-2017 00:00,995,48.27
27.626786,60.663755,16-11-2008 00:00,1162,19.71
32.222981,86.566944,16-03-2009 00:00,4633,8.28
31.95764,95.512558,06-05-2009 00:00,4973,53.85
35.577171,66.547425,22-07-2016 00:00,3338,9.86
28.872912,86.888963,17-08-2015 00:00,4994,25.24
33.678999,85.490998,06-05-2012 00:00,5187,5.85
18.016688,82.583645,03-02-2017 00:00,999,15.16
18.963833,96.212283,22-02-2015 00:00,197,9.35
33.763176,66.914848,16-04-2010 00:00,2216,15.34
22.186709,73.954416,12-09-2011 00:00,155,6.78
28.107735,91.816689,01-03-2009 00:00,5147,33.54
24.659828,93.247671,09-07-2016 00:00,472,38.31
18.736128,81.256352,04-11-2008 00:00,561,7.24
33.850434,65.605326,29-01-2012 00:00,2886,26.45
38.218232,68.536599,02-05-2009 00:00,1353,10.95
20.032737,73.463732,01-11-2008 00:00,559,6.18
33.150469,70.685559,15-09-2011 00:00,821,10.89
19.506746,77.258973,14-04-2015 00:00,482,10.1
35.40726,63.548787,05-10-2014 00:00,1364,16.93
30.904172,96.022576,23-03-2016 00:00,4363,23.15
26.067304,95.210551,21-01-2009 00:00,2753,13.9
22.994571,92.713091,21-02-2017 00:00,556,36.9
27.837854,83.908152,07-09-2014 00:00,627,10.71
33.756443,69.917267,25-09-2014 00:00,1823,8.81
20.625738,85.34883,19-01-2014 00:00,130,6.06
33.52165,81.288516,26-11-2015 00:00,5227,21.9
31.418706,85.682203,19-09-2012 00:00,4930,10.53
32.255882,91.351941,01-04-2014 00:00,4933,5.63
35.673986,70.107853,18-06-2017 00:00,3571,22.02
36.250499,74.290515,02-03-2016 00:00,2545,40.58
32.619424,77.194176,18-04-2007 00:00,3967,40.6
31.84978,96.588887,13-07-2013 00:00,4658,22.29
29.222112,60.209165,04-11-2016 00:00,1543,8.1
28.098959,90.531704,18-11-2016 00:00,5975,45.85
35.335854,92.721302,07-02-2014 00:00,4676,7.95
33.020072,92.098036,02-08-2007 00:00,5207,5.33
35.733902,89.122634,03-02-2011 00:00,5127,10.09
37.793556,89.008732,29-03-2014 00:00,4728,9.01
34.068008,64.804324,24-09-2014 00:00,2941,7.7
38.155425,77.837685,31-10-2013 00:00,1227,5.33
37.545245,75.059996,14-07-2013 00:00,4450,17.25
29.811212,91.268104,09-06-2012 00:00,4543,26.75
35.452598,65.441411,24-02-2008 00:00,2644,24.75
30.96725,83.460524,12-02-2008 00:00,5724,19.11
33.627752,65.24612,08-05-2011 00:00,2682,15.82
28.521698,66.042117,07-05-2011 00:00,1895,5.74
37.996586,94.934618,30-04-2007 00:00,3267,19.4
36.424988,84.226605,19-12-2011 00:00,4647,11.14
29.309433,88.85491,03-06-2014 00:00,3962,19.82
28.641421,92.861838,31-01-2007 00:00,4490,48.8
36.949092,73.902707,01-06-2016 00:00,4997,21.35
31.086463,96.83964,22-11-2008 00:00,4604,23.04
17.521926,97.9323,11-01-2010 00:00,434,30.8
34.656263,74.9319,15-08-2016 00:00,3401,32.33
34.257585,82.47956,09-08-2009 00:00,5257,5.74
34.737155,84.969103,18-06-2013 00:00,5266,6.06
23.22611,97.174044,08-09-2009 00:00,1403,7.86
29.822881,94.815098,05-06-2017 00:00,4888,26.94
38.922886,76.0388,14-04-2015 00:00,1460,5.1
33.865127,72.232238,03-01-2017 00:00,322,5.01
35.160752,78.716779,13-04-2017 00:00,5596,22.17
25.621167,93.842976,31-01-2016 00:00,1174,38.57
21.857029,85.500907,02-05-2014 00:00,522,8.47
24.03021,95.759598,26-09-2010 00:00,447,14.75
35.761563,93.550075,09-04-2014 00:00,5103,7.39
36.707195,87.959594,19-07-2010 00:00,4801,8.54
17.983683,96.120034,04-01-2009 00:00,188,13.36
35.550781,88.780715,09-03-2015 00:00,4934,12.06
36.565849,84.2425,26-11-2011 00:00,4241,27.64
38.111861,87.537331,17-05-2013 00:00,3105,31.11
8.728327,77.255006,19-04-2009 00:00,1211,35.61
30.146235,66.918099,12-07-2015 00:00,2052,24.2
35.003136,63.250679,11-12-2011 00:00,943,10.37
22.662617,82.265094,14-10-2015 00:00,584,24.66
7.24289,81.417734,21-04-2017 00:00,124,6.32
19.107601,96.465955,10-08-2009 00:00,108,8.91
34.142513,95.261328,09-01-2014 00:00,4919,11.07
29.876947,81.953106,11-11-2013 00:00,3429,34.55
38.83164,70.308936,16-08-2017 00:00,2246,45.51
29.73788,82.702903,02-10-2007 00:00,5204,32.32
32.585653,63.140395,31-01-2017 00:00,1529,22.13
31.691368,97.415089,08-09-2015 00:00,4295,14.92
36.940872,78.54504,11-08-2016 00:00,2944,43.41
